date,change facebook settings,change in facebook privacy policy 2016,change in facebook privacy policy channel 13,channel 13 news facebook hoax,channel 13 news facebook privacy hoax,computer privacy issues,computer privacy software,create friend list facebook android,create new google account,deadline tomorrow facebook snopes,facebook account settings username,facebook account settings wrong password,facebook acquaintance list,facebook app download for samsung,facebook app for iphone,facebook app java,facebook deadline tomorrow snopes,facebook download mobile,facebook edit friends list restricted,facebook friends list on profile,facebook friends list order,facebook friends list privacy mobile,facebook friends list privacy,facebook friends privacy settings,facebook full site,facebook hoax 2016,facebook hoax meme,facebook hoaxes snopes,facebook install now,facebook legal disclaimer hoax,facebook login 2,facebook login account open,facebook login mobile,facebook logout button missing,facebook logout url,facebook logout,facebook new privacy settings 2016,facebook photo privacy settings,facebook policy change 2016,facebook privacy 2016,facebook privacy change 2016,facebook privacy change hoax 2016,facebook privacy change october 2016,facebook privacy change snopes,facebook privacy changes 2016 hoax,facebook privacy changes 2016,facebook privacy changes hoax,facebook privacy changes july 2016,facebook privacy changes june 2016,facebook privacy changes october 2016,facebook privacy hoax 2016,facebook privacy hoax october 2016,facebook privacy hoax snopes,facebook privacy notice,facebook privacy policy 2016,facebook privacy policy change 2016,facebook privacy settings 2015,facebook privacy settings 2016,facebook privacy settings change,facebook privacy settings explained,facebook privacy settings friends list,facebook privacy settings guide,facebook privacy settings photos,facebook privacy snopes,facebook privacy statement,facebook profile friends list order meaning,facebook public entity 2016,facebook restricted list edit,facebook restricted list,facebook search by city,facebook search by email,facebook search by phone number,facebook search for people without logging in,facebook search friends by phone number,facebook search login,facebook setting for mobile,facebook setting privacy,facebook settings language,facebook settings page,facebook sign in my account,facebook sign up gmail account,facebook sign up new person,facebook tagged photos privacy,facebook view tracker,fb logout button,google account change password,google account recovery,google account settings,google account sign in,google dashboard,how can i hide friends list on facebook,how can i hide my friend list on facebook in mobile,how can i hide my friends list on facebook mobile,how can i hide my friends list on facebook,how does facebook decide which friends to show on profile page,how others see my facebook mobile,how to add someone to restricted list on facebook,how to block people from seeing tagged photos on facebook,how to block tagged photos on facebook,how to change facebook privacy settings,how to create friends list on facebook app,how to delete facebook friends fast,how to delete feeds on facebook,how to delete friends list on facebook,how to delete smart lists on facebook,how to edit custom list on facebook app,how to edit custom list on facebook mobile,how to edit friends list on facebook mobile,how to hide albums on facebook,how to hide all tagged photos on facebook,how to hide friend list on facebook android,how to hide friend list on facebook from mobile,how to hide friend list on facebook from public,how to hide friends list in facebook,how to hide friends list on facebook 2016,how to hide friends list on facebook mobile,how to hide friends list on facebook samsung,how to hide friends on facebook 2016,how to hide friends on facebook android,how to hide friends on facebook from other friends,how to hide friends on facebook iphone,how to hide friends on facebook mobile,how to hide mutual friends on facebook,how to hide one friend on facebook,how to hide photos of you on facebook,how to hide photos on facebook from everyone,how to hide photos on facebook from public,how to hide photos on facebook,how to hide tagged photos on facebook from certain friends,how to hide tagged photos on facebook timeline,how to hide tagged photos on facebook,how to know who visited my facebook profile not in friends list,how to know who visited my facebook profile recently,how to make a post public on facebook,how to make friends list private on facebook android,how to make my profile picture private on facebook,how to make profile picture unclickable,how to make tagged photos private on facebook timeline,how to make tagged photos private on facebook,how to privacy on facebook,how to see what your facebook profile looks like to others on mobile,how to see who viewed your facebook profile wikianswers,instagram app,instagram download,instagram login with facebook,install facebook,internet memes 2016,internet privacy definition,internet privacy essay,internet privacy issues,internet privacy protection,internet privacy software,internet privacy speech,is facebook making all posts public,is facebook making posts public,is it true about facebook privacy,is the facebook privacy post real 2015,is the facebook privacy post real,is there a real way to see who views your profile on facebook,limited profile facebook,my account google,my facebook friends list hide,old facebook sign in,online privacy issues,personal privacy definition,personal privacy on the internet,personal privacy online,personal privacy rights,personal privacy,privacy definition law,privacy meaning,privacy options definition,privacy options,privacy rights,privacy settings facebook,privacy settings google,reset facebook settings,search facebook without account,snopes facebook 2016,snopes facebook charging 2016,snopes facebook hacker warning,snopes facebook privacy 2016,snopes facebook see who viewed your profile,specific friends on facebook,top 6 friends on facebook,top 9 friends on facebook,verisign class 3 secure server ca  g3,verisign india,verisign reston,verisign symantec,verisign trust seal,verisign wiki,view facebook profile without being friends,view my whatsapp profile,visit the new facebook hoax,wants to share with you on facebook,what does my facebook look like to non friends mobile,what is computer privacy,what is online privacy,what is privacy,what is the facebook privacy hoax,where is my profile on facebook,where is verisign located,who can see my friends on facebook mobile,who can see my posts on facebook,who can see my profile on facebook,who can see what others post on your timeline,who has viewed my facebook profile,who viewed my facebook profile app for android,who viewed my facebook profile the most,you can change the audience for each photo in this album
2014-12-01,209,0,1,0,0,6,10,1,515,0,1,1,8,63,200,304,0,2367,2,24,66,1,17,27,1600,2,2,2,22,0,434,125,2600,2,6,2600,0,14,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,10,0,0,6,0,55,2,3,1,21,38,9,1,0,6,166,80,70,74,14,6,900,11,52,20,52,63,164,30,5,9,4,172,1517,373,1125,1540,16,2,2,20,0,1,9,2,3,27,1,4,3,8,2,0,1,5,6,3,2,3,1,20,0,5,1,0,4,5,7,8,18,2,10,3,12,103,3,2,18,1,2,5,1,3,2,2,5,155,0,1,3850,7100,50,2200,1,5,5,11,8,7,3,0,0,2,0,0,1,67,2001,75,35,7,11,2,7,11,158,11,74,1,24,275,225,52,43,11,1,0,1,0,1,8,6,4,1,4,2,19,1,3,4,7,2,1,0,24,17,400,0,9,1,2,8,22,6,23,1,6,2
2015-01-01,234,0,18,40,19,8,8,1,486,0,2,1,8,69,206,319,0,2367,3,22,59,1,19,27,1500,2,3,1,13,0,434,100,2700,3,8,2067,0,20,0,4,0,0,0,6,0,1,2,0,0,0,0,0,6,75,0,0,14,1,69,1,5,1,24,171,63,1,0,7,149,74,73,65,46,6,900,8,45,22,53,52,355,31,7,11,3,177,1334,387,1450,1280,20,1,1,21,0,2,4,1,4,34,2,8,2,9,2,0,1,2,5,3,3,1,2,19,0,5,1,0,3,8,9,10,20,5,9,3,9,79,1,2,17,1,1,2,1,5,4,1,3,178,0,0,3800,6800,61,2075,1,6,3,15,8,4,2,0,0,2,1,4,1,67,2001,70,35,7,5,3,8,10,175,11,70,2,27,275,269,42,41,16,0,0,0,0,1,9,8,6,1,6,2,20,1,4,6,8,2,1,0,20,13,434,2,7,1,2,19,27,1,21,1,4,3
2015-02-01,205,0,0,0,0,5,13,1,450,0,3,1,8,57,190,297,0,2167,3,19,59,2,12,30,1500,2,1,1,14,0,667,125,2850,5,6,1734,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,46,1,5,3,20,5,4,2,0,6,152,62,64,71,42,9,1500,7,43,17,41,45,296,17,5,10,4,162,1400,378,1450,1340,16,1,1,13,0,1,7,1,4,29,1,5,2,10,1,0,0,1,4,2,3,1,1,18,0,6,1,0,4,4,5,14,17,5,6,1,8,77,1,2,13,2,1,1,1,3,3,1,1,155,0,0,3750,6600,61,2000,1,9,4,21,7,11,2,0,0,0,0,1,1,58,1967,63,32,7,7,2,8,13,193,13,77,2,29,309,207,49,44,14,0,0,0,0,0,10,3,7,1,5,4,20,1,4,4,5,1,1,0,20,16,478,1,6,1,1,12,21,1,18,1,4,1
2015-03-01,192,0,0,0,0,8,8,1,586,0,1,1,10,72,174,338,0,2134,1,26,57,3,20,25,1700,2,1,1,20,0,1034,175,3150,2,4,1600,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,1,55,1,5,1,22,5,3,1,0,9,172,63,61,60,31,8,2150,4,35,18,50,55,191,27,5,12,3,186,1400,391,1400,1360,15,1,1,15,0,1,7,1,3,29,1,6,2,8,1,0,0,1,4,2,2,2,2,21,0,9,2,0,3,6,6,14,18,4,5,2,10,79,1,2,13,1,1,1,1,2,1,1,3,146,0,0,3700,7100,65,1975,1,9,5,19,9,7,3,0,0,0,0,1,1,70,1901,60,30,12,8,2,8,12,198,14,91,2,32,334,200,46,29,15,0,0,0,0,0,11,2,5,1,4,1,22,1,6,4,5,1,1,0,19,18,495,1,6,1,1,12,24,2,28,1,4,1
2015-04-01,188,0,0,0,0,11,14,1,536,0,2,1,11,68,179,338,0,1901,3,23,61,1,19,22,1600,2,1,1,25,0,1200,150,3250,2,5,1834,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,47,1,6,2,20,0,3,1,0,8,164,86,70,53,35,5,2300,7,39,22,54,52,246,30,8,9,3,215,1434,410,1075,1320,13,2,1,11,0,2,3,1,4,32,2,5,1,10,1,0,0,2,6,4,1,3,1,24,0,6,2,1,3,8,7,14,17,3,6,1,10,75,1,1,17,1,2,1,1,5,5,1,4,155,0,0,3900,7200,61,1925,1,13,4,18,11,7,3,0,0,0,0,1,1,61,1934,48,28,13,11,4,13,13,208,17,86,1,35,325,200,46,36,11,0,0,0,0,0,12,5,5,1,3,3,20,2,4,7,5,3,1,0,23,12,495,1,7,1,1,17,24,2,18,1,6,1
2015-05-01,200,0,0,0,0,5,11,1,529,0,2,1,11,58,158,308,0,1801,2,22,49,1,19,26,1400,2,1,1,13,0,1034,175,3100,3,10,2234,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,53,1,6,1,24,0,2,1,0,9,149,104,82,50,31,6,2150,5,41,25,45,59,150,24,5,10,9,229,1467,364,1325,1440,16,2,1,16,0,1,7,2,2,33,1,3,2,12,1,0,0,1,7,3,1,2,2,28,0,4,1,1,5,6,7,9,19,3,5,2,11,71,1,1,17,1,3,3,1,2,5,1,2,152,0,0,3750,7100,57,1850,1,9,4,15,8,5,3,0,0,0,0,6,1,70,2001,65,27,8,9,2,7,12,183,16,82,1,33,275,188,55,37,12,0,0,0,0,0,11,2,5,1,3,1,17,2,5,6,5,5,2,0,20,13,467,2,5,1,1,8,30,1,16,2,5,1
2015-06-01,205,0,0,0,0,5,9,1,529,0,2,1,12,59,185,323,0,1801,2,22,49,1,20,30,1200,2,1,2,11,0,834,125,3050,2,4,1867,0,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,1,58,1,4,1,15,84,4,1,0,10,164,111,76,59,42,4,2300,4,43,22,49,49,160,16,7,9,4,239,1667,296,1700,1280,23,1,2,22,0,1,7,2,3,34,2,2,5,8,1,1,0,1,9,3,2,3,2,20,0,8,2,1,7,6,6,13,16,8,7,1,8,73,1,1,14,1,2,4,1,4,3,1,5,152,0,0,3850,7500,67,1925,1,3,3,10,9,7,2,0,0,0,0,10,1,64,2367,75,44,6,8,4,5,8,175,13,78,2,30,234,213,81,34,12,1,0,1,0,0,13,5,4,1,3,3,15,1,4,2,7,2,1,0,18,12,395,3,6,1,1,17,20,1,17,1,3,1
2015-07-01,205,0,0,0,0,6,7,1,465,0,1,1,15,58,216,367,0,1834,4,23,49,1,17,27,1300,2,1,2,20,0,700,150,3050,1,6,1834,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,47,1,4,1,25,163,4,1,0,11,170,114,82,60,50,5,2850,5,45,29,41,73,123,10,8,12,5,258,1634,305,1725,1180,18,1,2,8,0,1,4,1,3,34,1,2,2,12,1,1,1,1,9,3,1,1,1,21,0,7,1,1,7,4,10,17,18,7,7,4,8,77,1,1,16,1,4,4,1,6,5,1,3,162,0,0,4150,7900,81,2100,1,4,1,8,6,8,1,0,0,1,0,15,1,73,2334,62,32,5,5,3,7,11,155,10,91,2,30,200,207,65,41,17,1,0,2,0,0,12,7,5,1,6,2,17,1,3,7,6,1,1,1,11,12,384,3,8,1,3,14,26,2,23,2,4,2
2015-08-01,217,0,0,0,0,5,7,1,508,0,1,1,13,66,169,360,0,1667,4,23,49,1,18,26,1200,3,2,2,26,0,767,150,3150,2,4,1867,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,48,1,7,1,15,246,5,1,0,10,176,134,100,53,64,8,2850,6,43,31,51,69,191,11,7,12,3,262,1500,351,1225,1200,15,1,3,12,0,2,8,1,4,36,1,3,3,11,1,1,1,1,5,4,3,1,1,25,0,11,2,1,5,4,7,24,22,6,7,1,8,86,1,3,16,2,3,4,1,5,3,1,4,149,0,0,4050,7800,91,2100,1,5,2,14,9,5,1,0,0,3,0,20,1,73,2334,63,28,4,4,2,4,9,160,13,100,3,47,205,207,71,44,19,2,0,3,0,0,12,4,8,4,4,3,19,1,3,4,5,1,1,1,16,9,412,4,5,1,2,12,23,2,18,2,6,1
2015-09-01,213,0,12,29,9,6,11,1,615,0,3,1,8,48,190,341,0,1634,3,17,44,1,22,22,1200,4,15,3,17,1,1067,175,3950,4,7,1867,0,12,1,7,0,0,0,10,0,2,9,0,0,0,1,0,13,75,1,0,39,1,59,1,5,1,18,325,40,1,0,9,162,118,91,72,22,15,3050,6,69,34,39,58,119,6,4,14,3,272,1234,278,1375,1200,12,1,1,12,0,2,4,1,3,29,1,2,2,9,1,1,1,3,7,5,1,2,1,32,0,10,1,1,4,6,8,23,15,5,5,2,12,75,1,1,15,2,3,4,2,4,2,1,3,162,0,1,3750,7700,95,1950,1,7,2,15,9,6,1,2,4,5,9,24,2,67,2367,72,37,9,12,2,14,14,205,21,122,3,39,309,325,62,45,16,2,0,1,1,1,13,3,8,1,4,4,22,1,5,6,6,2,1,1,22,14,534,5,6,0,3,14,25,2,18,1,4,1
2015-10-01,196,0,1,1,1,8,9,2,472,0,1,1,8,60,206,315,0,1567,3,19,32,2,24,28,800,4,1,1,19,0,1334,225,3950,3,8,1600,0,12,1,4,1,0,0,0,0,1,1,0,0,0,1,0,1,5,1,0,9,1,46,1,5,1,16,9,5,1,0,9,178,120,67,65,9,4,2950,6,37,31,46,63,132,9,5,10,2,277,1267,241,1475,1240,27,1,2,31,0,2,5,1,2,24,3,2,4,8,1,1,1,4,6,3,2,1,2,26,0,12,2,1,6,7,10,16,18,5,5,2,10,83,2,1,15,2,1,3,1,2,2,1,6,146,0,1,3550,7600,100,2025,2,12,5,19,10,7,2,0,1,0,0,1,2,73,2300,93,34,11,11,3,8,13,210,22,115,1,30,300,194,62,37,15,1,0,1,1,1,13,4,2,1,3,2,25,2,4,5,5,1,1,2,17,16,534,0,6,0,3,13,25,1,18,2,5,1
2015-11-01,200,0,0,1,1,10,7,1,515,0,2,1,7,56,200,341,0,1567,3,26,40,1,19,24,800,2,1,1,20,0,1334,225,4200,1,5,1500,0,13,1,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,8,1,43,1,5,1,18,0,2,1,0,8,139,103,79,67,11,5,2950,4,39,22,43,78,119,7,6,5,3,262,1200,255,1850,1140,18,2,2,14,0,2,7,1,2,31,1,2,3,7,1,1,1,2,3,2,2,2,1,21,1,11,1,1,4,4,8,21,18,4,8,1,8,77,2,1,11,2,1,5,1,2,4,1,7,142,0,1,3650,7300,132,2000,1,11,6,22,10,4,3,0,1,0,0,1,2,52,2167,66,52,10,9,5,7,11,210,17,108,1,32,292,175,49,35,15,1,0,1,1,1,12,4,6,1,1,4,19,1,3,7,8,1,1,2,24,19,528,0,13,0,2,16,25,1,18,1,5,2
2015-12-01,213,0,0,1,0,7,8,1,493,0,3,1,11,61,195,315,0,1534,3,20,32,1,25,15,800,6,7,2,13,0,1334,275,4300,2,3,1434,0,11,1,4,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,6,1,47,1,6,2,17,0,2,2,0,9,162,110,70,64,14,4,3100,6,37,25,48,70,132,9,5,5,3,320,1284,278,1825,1140,13,1,3,11,0,1,6,1,2,32,1,5,4,10,1,1,2,3,6,2,1,3,2,21,2,11,1,1,5,4,8,22,16,7,4,2,7,75,2,1,17,2,1,3,1,3,2,1,4,162,0,1,4150,8200,130,2025,1,9,2,13,8,7,1,0,1,0,0,1,2,67,2434,61,48,5,8,3,3,8,160,16,92,2,27,259,169,49,45,13,3,2,1,1,1,14,3,6,1,4,1,15,1,2,4,4,1,1,1,22,10,439,0,11,0,2,13,17,1,23,1,6,1
2016-01-01,213,0,0,0,0,7,7,1,465,0,1,1,12,57,185,275,0,1400,3,22,35,2,20,19,800,7,2,1,13,0,1367,275,4000,2,7,1434,1,13,1,16,3,1,0,0,0,1,0,0,0,0,1,0,1,5,1,0,4,3,50,1,6,1,14,0,1,1,0,10,162,119,79,65,14,6,3000,6,44,24,49,85,173,9,4,5,4,320,1217,291,1600,1120,17,2,2,16,0,4,7,1,3,33,1,2,3,10,1,1,1,1,7,2,4,5,2,29,2,11,1,5,8,4,14,19,14,5,7,1,9,83,2,3,14,4,2,6,2,4,4,1,4,155,0,1,4250,7900,130,1950,7,6,2,14,7,7,3,0,0,0,0,1,2,67,2434,72,53,6,9,1,9,13,178,11,110,1,30,259,175,52,35,12,4,4,1,1,1,14,3,5,1,2,2,18,1,3,7,5,1,1,2,16,16,439,0,5,0,2,15,26,1,29,1,6,1
2016-02-01,205,0,0,0,0,8,11,1,450,0,1,1,9,56,169,241,0,1200,2,20,35,1,21,22,700,6,1,2,16,0,1267,250,3400,1,3,1267,1,11,2,19,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2,1,3,4,44,1,6,1,14,5,2,1,0,6,160,102,70,69,24,4,2650,2,28,24,56,86,146,7,5,9,5,324,1184,255,1475,1160,19,3,2,17,0,2,7,1,2,29,2,2,3,9,1,2,1,3,5,3,3,4,1,36,2,10,1,7,8,6,9,25,17,5,5,3,8,64,2,2,15,2,1,4,1,2,3,1,3,139,0,1,3850,7400,142,1875,12,7,2,16,11,9,2,0,0,0,0,1,4,64,2367,74,48,13,11,4,7,14,198,18,126,1,32,325,169,52,35,14,3,5,2,1,1,15,5,2,1,3,2,21,1,3,4,6,1,1,2,25,20,534,0,6,0,3,15,25,2,18,1,4,1
2016-03-01,221,0,0,0,0,7,10,1,465,0,1,2,13,49,164,267,0,1234,3,22,32,3,20,19,800,8,1,2,19,0,1300,300,2950,1,7,1234,1,8,1,22,2,1,0,0,0,2,0,0,0,0,2,0,1,5,2,1,2,3,42,1,6,2,16,0,2,1,0,13,162,115,79,65,27,3,2700,4,36,72,51,85,150,7,4,9,4,324,1200,255,1450,1140,20,2,1,16,1,1,5,2,2,27,1,3,3,7,1,2,1,2,6,3,3,4,1,34,2,10,1,9,9,4,13,22,15,6,5,1,8,77,1,2,14,5,1,4,1,2,4,1,3,146,0,1,3900,7700,136,1900,9,9,2,15,8,4,3,0,0,0,0,1,3,70,2434,69,57,8,9,4,10,18,205,20,124,1,33,355,163,52,31,14,4,7,1,1,1,16,9,2,1,2,2,16,1,1,6,4,1,1,2,22,17,539,0,8,1,5,14,23,2,19,2,8,1
2016-04-01,292,0,0,0,0,8,9,2,450,0,2,2,11,51,179,252,0,1167,1,19,27,3,22,21,1200,21,1,1,19,1,1334,300,2900,2,7,1267,1,13,1,25,2,1,0,0,0,1,1,0,0,0,1,0,1,0,1,3,1,3,44,1,8,1,16,0,2,1,0,5,162,130,76,75,27,5,2650,4,36,179,65,79,105,9,6,8,5,286,1200,260,1700,1100,18,1,2,20,1,4,9,2,4,25,1,4,3,7,2,1,1,1,6,3,4,3,1,37,4,15,2,7,8,5,10,21,19,3,5,1,9,69,1,1,14,3,2,5,2,5,3,1,2,136,1,1,3750,7900,122,1900,13,13,5,18,8,5,2,0,0,0,0,1,3,70,2434,93,134,11,11,3,6,12,203,19,119,1,30,363,163,42,30,14,19,9,1,1,1,12,8,4,1,2,1,16,1,3,5,9,1,1,1,26,14,556,0,7,1,4,14,26,1,24,2,4,1
2016-05-01,259,0,0,0,0,6,8,1,486,0,2,2,10,57,158,263,0,1134,2,23,22,3,20,21,1100,16,1,2,23,1,1300,325,2900,2,7,1334,1,10,1,22,2,2,0,0,0,17,2,0,0,0,17,0,1,0,3,4,1,3,39,1,5,2,14,0,2,1,0,9,162,108,76,78,29,8,2750,6,31,100,49,88,132,7,6,7,3,339,1167,337,1950,1120,16,1,3,10,1,3,6,1,4,26,1,2,3,9,1,1,1,1,4,2,3,6,2,30,5,19,2,10,8,4,13,31,21,9,4,2,6,71,1,2,10,2,2,4,1,3,3,1,3,136,1,1,3950,8600,120,1925,15,7,4,12,6,7,3,0,0,0,0,2,3,58,2500,70,124,10,12,2,9,11,183,13,113,1,34,375,163,39,32,16,24,17,2,1,1,12,5,2,1,2,1,15,1,2,7,5,1,1,1,17,17,550,0,7,1,3,20,26,1,16,2,3,1
2016-06-01,246,3,8,16,8,3,5,1,479,0,1,1,12,46,179,267,0,1167,3,26,25,3,26,21,1200,113,3,2,22,2,1467,300,3100,2,8,1334,6,11,12,172,16,2,0,2,3,32,4,0,3,1,33,0,1,20,43,6,1,20,58,1,8,1,14,30,6,1,5,9,168,92,70,65,20,7,2000,5,37,54,64,80,173,9,4,8,2,362,1200,428,1700,1140,15,1,5,17,1,2,5,1,4,30,1,3,3,7,1,2,1,1,6,4,2,6,2,45,7,19,2,16,10,4,16,34,22,5,7,2,8,81,1,1,15,1,1,5,3,2,3,1,3,165,1,1,4250,9600,116,2050,15,5,3,10,6,7,2,2,5,1,0,3,3,64,2667,80,91,7,7,3,7,9,160,11,123,1,36,217,200,133,32,11,62,42,3,5,2,16,10,6,1,2,2,19,1,2,4,5,1,17,2,15,10,428,1,9,1,4,18,23,1,15,2,3,1
2016-07-01,255,6,4,8,6,8,5,1,565,3,1,1,12,50,195,252,3,1134,6,22,30,3,22,23,1200,49,3,2,18,1,1334,350,3350,3,7,1334,3,9,36,160,36,2,0,3,2,28,3,5,0,1,13,0,1,15,75,32,2,13,48,1,6,1,16,42,7,1,3,9,205,84,55,58,16,4,2100,3,44,74,49,90,196,4,6,5,5,415,1234,455,1875,1120,23,3,4,20,1,4,8,1,3,35,3,1,5,11,0,1,1,2,6,6,2,3,2,45,8,12,1,12,12,4,16,33,25,5,9,2,11,81,2,2,16,2,1,5,1,4,2,1,1,155,1,1,5000,9800,122,2200,14,2,2,8,6,5,1,2,1,3,0,1,1,70,3167,80,95,4,8,2,5,9,153,13,117,1,33,200,188,75,39,16,37,19,2,7,2,13,11,3,0,1,2,11,1,3,7,5,1,51,1,12,7,417,1,7,1,5,18,28,1,16,1,5,1
2016-08-01,217,1,1,1,5,4,5,1,565,5,1,1,10,51,169,241,5,1001,4,22,30,3,27,19,1000,12,1,1,24,1,1267,300,3150,3,6,1334,1,9,2,35,2,4,0,5,1,3,1,1,0,2,1,0,1,5,5,1,2,5,50,1,7,1,15,9,4,1,3,9,182,72,52,72,16,6,2050,7,33,33,59,98,155,7,4,7,4,453,1434,382,2375,1320,27,2,3,28,2,4,7,1,2,33,4,4,3,11,0,1,1,2,8,4,4,4,1,39,7,11,1,17,13,5,15,28,27,4,11,3,8,90,2,2,18,3,2,3,2,3,4,1,4,149,1,1,4250,9800,130,2125,17,4,2,8,6,3,3,2,1,1,0,6,1,67,3067,89,82,4,10,1,4,10,160,10,117,1,35,205,157,59,34,18,19,8,1,1,2,12,12,7,0,2,4,18,1,3,4,4,1,71,1,17,11,428,1,6,1,2,19,27,1,17,1,3,2
2016-09-01,217,12,1,8,5,7,10,1,586,7,2,2,13,40,190,241,7,1001,3,24,22,2,24,20,1000,13,1,1,16,1,1200,325,3150,2,7,1234,1,13,3,32,4,7,0,7,1,2,1,1,0,3,2,0,1,5,7,1,2,7,46,1,6,2,14,5,4,1,1,10,182,62,52,62,48,4,2500,6,37,25,55,89,96,6,4,5,2,410,1384,373,2125,1320,19,1,4,21,2,3,10,1,4,28,2,1,2,11,0,1,1,2,3,3,4,5,3,31,4,16,1,10,11,5,13,28,21,5,6,3,10,77,2,1,16,4,2,5,3,3,4,1,4,155,2,1,3850,9200,138,1875,22,9,3,15,8,5,2,2,1,2,0,10,1,58,3000,86,139,7,10,2,6,9,185,20,133,2,33,292,182,59,35,16,5,2,1,1,2,12,7,3,0,3,3,15,1,3,7,7,1,70,2,23,15,512,1,6,1,3,20,25,1,20,1,2,1
2016-10-01,196,22,10,15,5,8,7,1,615,9,2,1,9,60,185,234,9,1034,2,22,25,3,27,20,1600,90,6,2,35,1,1134,1425,3050,5,5,2067,1,9,56,313,66,9,4,9,3,36,7,1,0,3,49,3,16,25,94,33,2,15,51,1,6,1,17,417,18,1,31,12,172,42,49,70,48,9,1250,5,44,24,56,119,150,23,6,8,7,443,1367,341,2500,1280,16,2,4,13,2,5,8,1,2,28,1,3,3,10,0,1,2,2,4,1,3,10,2,33,7,17,2,17,8,5,14,30,22,6,5,2,9,86,2,2,18,5,3,8,3,6,4,1,2,155,1,1,3800,9300,161,1950,21,19,3,20,12,7,3,2,2,4,2,14,2,52,3000,72,84,7,21,13,5,11,223,20,134,1,33,309,188,62,33,15,49,8,2,25,2,13,10,4,0,2,3,14,1,2,7,11,1,78,1,23,15,550,1,10,1,5,18,23,1,20,2,3,2
2016-11-01,192,2,1,1,0,7,13,2,643,1,1,1,11,53,195,219,1,1001,2,27,32,4,25,22,3400,8,2,2,37,1,1200,2500,2600,8,5,3334,1,7,1,22,3,1,1,1,1,1,1,1,0,0,1,1,1,0,3,1,0,6,43,1,4,1,11,5,4,2,1,10,168,44,49,78,37,8,1750,1,32,25,55,143,169,38,4,8,14,429,1300,305,2050,1220,18,1,4,17,2,7,4,1,3,26,1,1,4,11,0,2,1,2,7,2,5,14,2,42,6,22,3,13,9,6,17,33,23,7,5,3,11,75,3,2,18,4,6,5,2,4,5,1,2,139,1,2,4000,9500,171,2050,23,13,4,17,7,6,2,0,0,0,0,0,2,58,3167,64,110,6,20,13,10,15,220,16,141,1,26,296,157,52,38,17,9,3,1,1,1,16,18,3,0,4,3,13,1,2,5,5,1,69,4,22,22,545,0,7,1,3,22,25,2,19,2,4,2
2016-12-01,196,1,1,1,0,5,8,3,715,1,1,2,13,71,179,226,1,867,3,26,25,6,34,25,2600,11,1,1,80,1,1134,2400,2400,4,8,2900,1,7,2,29,3,1,1,1,1,1,1,0,0,0,1,0,1,0,2,1,0,7,47,1,9,1,15,0,2,2,1,9,154,42,52,87,29,10,2350,8,33,24,47,112,123,21,3,6,9,477,1334,369,1875,1140,26,2,4,25,3,8,7,1,2,25,1,4,3,9,0,1,1,3,6,3,3,19,3,41,3,24,3,11,10,6,20,43,19,5,8,2,9,90,1,1,16,4,6,4,2,3,1,0,3,139,1,2,4550,10000,197,2375,23,7,4,11,6,6,2,0,0,0,0,0,1,58,3334,95,89,4,10,3,5,8,165,15,116,2,23,226,157,46,43,27,9,3,1,1,1,12,9,3,0,2,2,10,1,2,7,6,2,48,2,16,10,428,0,9,1,5,20,21,1,14,2,5,1
2017-01-01,213,1,1,1,0,4,9,1,665,1,1,0,16,61,174,223,1,800,2,31,32,6,34,20,1300,16,2,0,100,1,1034,2100,2300,3,8,2167,0,10,2,19,1,1,1,0,1,1,1,0,0,0,1,0,2,5,2,1,0,4,46,2,11,1,15,5,4,2,1,11,152,46,49,73,24,6,2200,5,33,20,67,83,132,11,4,7,8,477,1284,378,2075,1200,19,4,4,21,2,9,5,0,3,29,1,1,3,14,0,1,1,2,7,2,8,9,4,38,2,28,3,10,12,5,21,50,18,7,8,2,10,79,1,2,13,6,9,4,1,4,3,0,2,155,2,2,4950,9800,197,2025,10,6,5,10,10,6,6,0,0,0,0,0,2,61,3334,87,46,9,10,4,9,11,185,14,141,2,29,246,169,55,34,40,10,5,2,2,1,14,13,5,0,2,2,9,1,2,6,6,12,51,4,19,14,467,0,10,1,4,23,25,1,30,2,6,0
